date,10min,time,value
03.02.21  ,6,17:50:00,49.467
03.02.21  ,1,18:00:00,54.0
03.02.21  ,2,18:10:00,56.133
03.02.21  ,3,18:20:00,56.2
03.02.21  ,4,18:30:00,55.867
03.02.21  ,5,18:40:00,54.767
03.02.21  ,6,18:50:00,55.8
03.02.21  ,1,19:00:00,57.567
03.02.21  ,2,19:10:00,57.867
03.02.21  ,3,19:20:00,55.467
03.02.21  ,4,19:30:00,56.333
03.02.21  ,5,19:40:00,54.1
03.02.21  ,6,19:50:00,56.6
03.02.21  ,1,20:00:00,58.9
03.02.21  ,2,20:10:00,61.733
03.02.21  ,3,20:20:00,58.067
03.02.21  ,4,20:30:00,57.1
03.02.21  ,5,20:40:00,56.467
03.02.21  ,6,20:50:00,55.133
03.02.21  ,1,21:00:00,54.133
03.02.21  ,2,21:10:00,55.5
03.02.21  ,3,21:20:00,52.667
03.02.21  ,4,21:30:00,52.4
03.02.21  ,5,21:40:00,51.7
03.02.21  ,6,21:50:00,49.267
03.02.21  ,1,22:00:00,48.533
03.02.21  ,2,22:10:00,47.8
03.02.21  ,3,22:20:00,47.767
03.02.21  ,4,22:30:00,44.667
03.02.21  ,5,22:40:00,44.133
03.02.21  ,6,22:50:00,44.033
03.02.21  ,1,23:00:00,44.5
03.02.21  ,2,23:10:00,44.233
03.02.21  ,3,23:20:00,46.767
03.02.21  ,4,23:30:00,42.5
03.02.21  ,5,23:40:00,43.033
03.02.21  ,6,23:50:00,41.867
04.02.21  ,1,00:00:00,43.1
04.02.21  ,2,00:10:00,41.533
04.02.21  ,3,00:20:00,40.2
04.02.21  ,4,00:30:00,38.167
04.02.21  ,5,00:40:00,39.067
04.02.21  ,6,00:50:00,37.433
04.02.21  ,1,01:00:00,36.233
04.02.21  ,2,01:10:00,35.433
04.02.21  ,3,01:20:00,34.767
04.02.21  ,4,01:30:00,34.767
04.02.21  ,5,01:40:00,32.533
04.02.21  ,6,01:50:00,34.2
04.02.21  ,1,02:00:00,33.967
04.02.21  ,2,02:10:00,33.533
04.02.21  ,3,02:20:00,33.133
04.02.21  ,4,02:30:00,33.667
04.02.21  ,5,02:40:00,31.9
04.02.21  ,6,02:50:00,32.7
04.02.21  ,1,03:00:00,32.7
04.02.21  ,2,03:10:00,31.967
04.02.21  ,3,03:20:00,31.7
04.02.21  ,4,03:30:00,31.4
04.02.21  ,5,03:40:00,31.0
04.02.21  ,6,03:50:00,30.333
04.02.21  ,1,04:00:00,31.167
04.02.21  ,2,04:10:00,31.6
04.02.21  ,3,04:20:00,30.3
04.02.21  ,4,04:30:00,30.867
04.02.21  ,5,04:40:00,31.033
04.02.21  ,6,04:50:00,31.7
04.02.21  ,1,05:00:00,31.867
04.02.21  ,2,05:10:00,31.267
04.02.21  ,3,05:20:00,32.1
04.02.21  ,4,05:30:00,32.267
04.02.21  ,5,05:40:00,31.5
04.02.21  ,6,05:50:00,33.1
04.02.21  ,1,06:00:00,33.7
04.02.21  ,2,06:10:00,36.433
04.02.21  ,3,06:20:00,36.9
04.02.21  ,4,06:30:00,36.933
04.02.21  ,5,06:40:00,38.467
04.02.21  ,6,06:50:00,37.267
04.02.21  ,1,07:00:00,36.9
04.02.21  ,2,07:10:00,40.5
04.02.21  ,3,07:20:00,43.4
04.02.21  ,4,07:30:00,44.133
04.02.21  ,5,07:40:00,43.367
04.02.21  ,6,07:50:00,42.067
04.02.21  ,1,08:00:00,41.9
04.02.21  ,2,08:10:00,42.367
04.02.21  ,3,08:20:00,38.667
04.02.21  ,4,08:30:00,38.1
04.02.21  ,5,08:40:00,38.067
04.02.21  ,6,08:50:00,34.167
04.02.21  ,1,09:00:00,34.667
04.02.21  ,2,09:10:00,36.2
04.02.21  ,3,09:20:00,37.4
04.02.21  ,4,09:30:00,37.667
04.02.21  ,5,09:40:00,33.467
04.02.21  ,6,09:50:00,35.967
04.02.21  ,1,10:00:00,31.1
04.02.21  ,2,10:10:00,30.633
04.02.21  ,3,10:20:00,28.333
04.02.21  ,4,10:30:00,27.967
04.02.21  ,5,10:40:00,25.733
04.02.21  ,6,10:50:00,26.767
04.02.21  ,1,11:00:00,17.633
04.02.21  ,2,11:10:00,15.833
04.02.21  ,3,11:20:00,14.433
04.02.21  ,4,11:30:00,14.367
04.02.21  ,5,11:40:00,18.967
04.02.21  ,6,11:50:00,13.667
04.02.21  ,1,12:00:00,14.267
04.02.21  ,2,12:10:00,18.467
04.02.21  ,3,12:20:00,20.0
04.02.21  ,4,12:30:00,20.4
04.02.21  ,5,12:40:00,16.8
04.02.21  ,6,12:50:00,17.867
04.02.21  ,1,13:00:00,25.467
04.02.21  ,2,13:10:00,17.4
04.02.21  ,3,13:20:00,17.9
04.02.21  ,4,13:30:00,15.9
04.02.21  ,5,13:40:00,24.033
04.02.21  ,6,13:50:00,12.767
04.02.21  ,1,14:00:00,18.1
04.02.21  ,2,14:10:00,17.2
04.02.21  ,3,14:20:00,13.367
04.02.21  ,4,14:30:00,14.5
04.02.21  ,5,14:40:00,13.067
04.02.21  ,6,14:50:00,20.2
04.02.21  ,1,15:00:00,16.167
04.02.21  ,2,15:10:00,15.5
04.02.21  ,3,15:20:00,14.5
04.02.21  ,4,15:30:00,17.267
04.02.21  ,5,15:40:00,17.767
04.02.21  ,6,15:50:00,17.467
04.02.21  ,1,16:00:00,19.467
04.02.21  ,2,16:10:00,22.867
04.02.21  ,3,16:20:00,24.767
04.02.21  ,4,16:30:00,27.133
04.02.21  ,5,16:40:00,32.133
04.02.21  ,6,16:50:00,35.067
04.02.21  ,1,17:00:00,38.133
04.02.21  ,2,17:10:00,38.667
04.02.21  ,3,17:20:00,44.6
04.02.21  ,4,17:30:00,43.933
04.02.21  ,5,17:40:00,46.567
04.02.21  ,6,17:50:00,49.1
04.02.21  ,1,18:00:00,52.6
04.02.21  ,2,18:10:00,52.733
04.02.21  ,3,18:20:00,53.367
04.02.21  ,4,18:30:00,54.733
04.02.21  ,5,18:40:00,56.133
04.02.21  ,6,18:50:00,58.9
04.02.21  ,1,19:00:00,59.7
04.02.21  ,2,19:10:00,60.333
04.02.21  ,3,19:20:00,60.4
04.02.21  ,4,19:30:00,61.4
04.02.21  ,5,19:40:00,62.5
04.02.21  ,6,19:50:00,63.5
04.02.21  ,1,20:00:00,62.6
04.02.21  ,2,20:10:00,61.567
04.02.21  ,3,20:20:00,60.867
04.02.21  ,4,20:30:00,61.133
04.02.21  ,5,20:40:00,57.8
04.02.21  ,6,20:50:00,58.333
04.02.21  ,1,21:00:00,57.033
04.02.21  ,2,21:10:00,52.6
04.02.21  ,3,21:20:00,51.633
04.02.21  ,4,21:30:00,51.533
04.02.21  ,5,21:40:00,52.167
04.02.21  ,6,21:50:00,51.067
04.02.21  ,1,22:00:00,50.7
04.02.21  ,2,22:10:00,50.2
04.02.21  ,3,22:20:00,50.733
04.02.21  ,4,22:30:00,49.133
04.02.21  ,5,22:40:00,47.867
04.02.21  ,6,22:50:00,46.233
04.02.21  ,1,23:00:00,45.8
04.02.21  ,2,23:10:00,43.967
04.02.21  ,3,23:20:00,43.333
04.02.21  ,4,23:30:00,43.667
04.02.21  ,5,23:40:00,42.633
04.02.21  ,6,23:50:00,41.567
05.02.21  ,1,00:00:00,40.267
05.02.21  ,2,00:10:00,40.6
05.02.21  ,3,00:20:00,38.833
05.02.21  ,4,00:30:00,38.333
05.02.21  ,5,00:40:00,37.367
05.02.21  ,6,00:50:00,37.533
05.02.21  ,1,01:00:00,37.367
05.02.21  ,2,01:10:00,35.7
05.02.21  ,3,01:20:00,35.7
05.02.21  ,4,01:30:00,35.2
05.02.21  ,5,01:40:00,34.367
05.02.21  ,6,01:50:00,35.833
05.02.21  ,1,02:00:00,35.133
05.02.21  ,2,02:10:00,35.6
05.02.21  ,3,02:20:00,34.0
05.02.21  ,4,02:30:00,34.167
05.02.21  ,5,02:40:00,33.9
05.02.21  ,6,02:50:00,32.6
05.02.21  ,1,03:00:00,32.267
05.02.21  ,2,03:10:00,33.233
05.02.21  ,3,03:20:00,32.767
05.02.21  ,4,03:30:00,32.667
05.02.21  ,5,03:40:00,32.3
05.02.21  ,6,03:50:00,32.5
05.02.21  ,1,04:00:00,32.3
05.02.21  ,2,04:10:00,32.433
05.02.21  ,3,04:20:00,32.567
05.02.21  ,4,04:30:00,32.067
05.02.21  ,5,04:40:00,33.9
05.02.21  ,6,04:50:00,33.233
05.02.21  ,1,05:00:00,32.767
05.02.21  ,2,05:10:00,32.433
05.02.21  ,3,05:20:00,33.333
05.02.21  ,4,05:30:00,33.2
05.02.21  ,5,05:40:00,33.5
05.02.21  ,6,05:50:00,34.3
05.02.21  ,1,06:00:00,34.667
05.02.21  ,2,06:10:00,36.333
05.02.21  ,3,06:20:00,36.367
05.02.21  ,4,06:30:00,38.633
05.02.21  ,5,06:40:00,39.367
05.02.21  ,6,06:50:00,40.567
05.02.21  ,1,07:00:00,42.333
05.02.21  ,2,07:10:00,42.7
05.02.21  ,3,07:20:00,44.2
05.02.21  ,4,07:30:00,45.3
05.02.21  ,5,07:40:00,44.567
05.02.21  ,6,07:50:00,43.733
05.02.21  ,1,08:00:00,41.667
05.02.21  ,2,08:10:00,42.533
05.02.21  ,3,08:20:00,39.867
05.02.21  ,4,08:30:00,36.933
05.02.21  ,5,08:40:00,34.967
05.02.21  ,6,08:50:00,30.533
05.02.21  ,1,09:00:00,29.167
05.02.21  ,2,09:10:00,28.2
05.02.21  ,3,09:20:00,26.933
05.02.21  ,4,09:30:00,24.5
05.02.21  ,5,09:40:00,23.267
05.02.21  ,6,09:50:00,21.567
05.02.21  ,1,10:00:00,19.8
05.02.21  ,2,10:10:00,18.067
05.02.21  ,3,10:20:00,21.267
05.02.21  ,4,10:30:00,21.5
05.02.21  ,5,10:40:00,21.567
05.02.21  ,6,10:50:00,17.433
05.02.21  ,1,11:00:00,18.9
05.02.21  ,2,11:10:00,18.367
05.02.21  ,3,11:20:00,16.033
05.02.21  ,4,11:30:00,16.667
05.02.21  ,5,11:40:00,15.933
05.02.21  ,6,11:50:00,14.167
05.02.21  ,1,12:00:00,14.367
05.02.21  ,2,12:10:00,16.0
05.02.21  ,3,12:20:00,12.1
05.02.21  ,4,12:30:00,12.267
05.02.21  ,5,12:40:00,13.633
05.02.21  ,6,12:50:00,13.967
05.02.21  ,1,13:00:00,15.467
05.02.21  ,2,13:10:00,17.733
05.02.21  ,3,13:20:00,16.867
05.02.21  ,4,13:30:00,15.567
05.02.21  ,5,13:40:00,15.6
05.02.21  ,6,13:50:00,10.067
05.02.21  ,1,14:00:00,9.9
05.02.21  ,2,14:10:00,10.567
05.02.21  ,3,14:20:00,10.233
05.02.21  ,4,14:30:00,9.633
05.02.21  ,5,14:40:00,10.667
05.02.21  ,6,14:50:00,9.7
05.02.21  ,1,15:00:00,13.9
05.02.21  ,2,15:10:00,17.033
05.02.21  ,3,15:20:00,11.2
05.02.21  ,4,15:30:00,15.1
05.02.21  ,5,15:40:00,13.7
05.02.21  ,6,15:50:00,15.2
05.02.21  ,1,16:00:00,19.667
05.02.21  ,2,16:10:00,19.367
05.02.21  ,3,16:20:00,22.433
05.02.21  ,4,16:30:00,26.033
05.02.21  ,5,16:40:00,28.033
05.02.21  ,6,16:50:00,30.367
05.02.21  ,1,17:00:00,29.2
05.02.21  ,2,17:10:00,32.8
05.02.21  ,3,17:20:00,38.8
05.02.21  ,4,17:30:00,41.067
05.02.21  ,5,17:40:00,41.9
05.02.21  ,6,17:50:00,41.833
05.02.21  ,1,18:00:00,43.6
05.02.21  ,2,18:10:00,47.567
05.02.21  ,3,18:20:00,48.067
05.02.21  ,4,18:30:00,48.267
05.02.21  ,5,18:40:00,47.867
05.02.21  ,6,18:50:00,50.533
05.02.21  ,1,19:00:00,50.3
05.02.21  ,2,19:10:00,53.867
05.02.21  ,3,19:20:00,52.8
05.02.21  ,4,19:30:00,58.633
05.02.21  ,5,19:40:00,60.9
05.02.21  ,6,19:50:00,60.067
05.02.21  ,1,20:00:00,58.167
05.02.21  ,2,20:10:00,59.567
05.02.21  ,3,20:20:00,58.533
05.02.21  ,4,20:30:00,56.167
05.02.21  ,5,20:40:00,54.567
05.02.21  ,6,20:50:00,55.467
05.02.21  ,1,21:00:00,54.967
05.02.21  ,2,21:10:00,55.0
05.02.21  ,3,21:20:00,54.1
05.02.21  ,4,21:30:00,52.233
05.02.21  ,5,21:40:00,55.067
05.02.21  ,6,21:50:00,53.767
05.02.21  ,1,22:00:00,54.567
05.02.21  ,2,22:10:00,52.367
05.02.21  ,3,22:20:00,50.4
05.02.21  ,4,22:30:00,46.4
05.02.21  ,5,22:40:00,44.867
05.02.21  ,6,22:50:00,45.3
05.02.21  ,1,23:00:00,43.733
05.02.21  ,2,23:10:00,43.3
05.02.21  ,3,23:20:00,42.667
05.02.21  ,4,23:30:00,43.533
05.02.21  ,5,23:40:00,41.1
05.02.21  ,6,23:50:00,40.133
06.02.21  ,1,00:00:00,39.467
06.02.21  ,2,00:10:00,39.1
06.02.21  ,3,00:20:00,39.0
06.02.21  ,4,00:30:00,38.267
06.02.21  ,5,00:40:00,36.2
06.02.21  ,6,00:50:00,37.3
06.02.21  ,1,01:00:00,36.1
06.02.21  ,2,01:10:00,36.367
06.02.21  ,3,01:20:00,36.2
06.02.21  ,4,01:30:00,35.233
06.02.21  ,5,01:40:00,35.0
06.02.21  ,6,01:50:00,35.833
06.02.21  ,1,02:00:00,35.7
06.02.21  ,2,02:10:00,33.6
06.02.21  ,3,02:20:00,33.367
06.02.21  ,4,02:30:00,33.2
06.02.21  ,5,02:40:00,33.233
06.02.21  ,6,02:50:00,32.767
06.02.21  ,1,03:00:00,32.5
06.02.21  ,2,03:10:00,32.967
06.02.21  ,3,03:20:00,34.3
06.02.21  ,4,03:30:00,34.067
06.02.21  ,5,03:40:00,33.933
06.02.21  ,6,03:50:00,32.133
06.02.21  ,1,04:00:00,33.0
06.02.21  ,2,04:10:00,33.833
06.02.21  ,3,04:20:00,32.567
06.02.21  ,4,04:30:00,33.467
06.02.21  ,5,04:40:00,33.333
06.02.21  ,6,04:50:00,34.467
06.02.21  ,1,05:00:00,33.7
06.02.21  ,2,05:10:00,34.933
06.02.21  ,3,05:20:00,34.7
06.02.21  ,4,05:30:00,35.267
06.02.21  ,5,05:40:00,35.267
06.02.21  ,6,05:50:00,35.5
06.02.21  ,1,06:00:00,35.9
06.02.21  ,2,06:10:00,35.867
06.02.21  ,3,06:20:00,35.7
06.02.21  ,4,06:30:00,34.7
06.02.21  ,5,06:40:00,36.1
06.02.21  ,6,06:50:00,36.433
06.02.21  ,1,07:00:00,36.633
06.02.21  ,2,07:10:00,36.633
06.02.21  ,3,07:20:00,34.233
06.02.21  ,4,07:30:00,36.233
06.02.21  ,5,07:40:00,37.633
06.02.21  ,6,07:50:00,35.8
06.02.21  ,1,08:00:00,34.633
06.02.21  ,2,08:10:00,32.2
06.02.21  ,3,08:20:00,31.967
06.02.21  ,4,08:30:00,33.733
06.02.21  ,5,08:40:00,34.667
06.02.21  ,6,08:50:00,29.633
06.02.21  ,1,09:00:00,28.9
06.02.21  ,2,09:10:00,27.967
06.02.21  ,3,09:20:00,22.8
06.02.21  ,4,09:30:00,23.333
06.02.21  ,5,09:40:00,21.5
06.02.21  ,6,09:50:00,18.8
06.02.21  ,1,10:00:00,19.933
06.02.21  ,2,10:10:00,19.367
06.02.21  ,3,10:20:00,20.667
06.02.21  ,4,10:30:00,20.3
06.02.21  ,5,10:40:00,19.967
06.02.21  ,6,10:50:00,17.367
06.02.21  ,1,11:00:00,15.633
06.02.21  ,2,11:10:00,19.733
06.02.21  ,3,11:20:00,17.367
06.02.21  ,4,11:30:00,17.567
06.02.21  ,5,11:40:00,17.2
06.02.21  ,6,11:50:00,19.3
06.02.21  ,1,12:00:00,21.2
06.02.21  ,2,12:10:00,19.067
06.02.21  ,3,12:20:00,14.833
06.02.21  ,4,12:30:00,17.867
06.02.21  ,5,12:40:00,17.033
06.02.21  ,6,12:50:00,17.2
06.02.21  ,1,13:00:00,19.3
06.02.21  ,2,13:10:00,16.9
06.02.21  ,3,13:20:00,17.067
06.02.21  ,4,13:30:00,17.233
06.02.21  ,5,13:40:00,21.967
06.02.21  ,6,13:50:00,18.567
06.02.21  ,1,14:00:00,22.0
06.02.21  ,2,14:10:00,22.933
06.02.21  ,3,14:20:00,22.0
06.02.21  ,4,14:30:00,23.5
06.02.21  ,5,14:40:00,21.2
06.02.21  ,6,14:50:00,23.667
06.02.21  ,1,15:00:00,23.167
06.02.21  ,2,15:10:00,19.667
06.02.21  ,3,15:20:00,24.7
06.02.21  ,4,15:30:00,28.1
06.02.21  ,5,15:40:00,24.833
06.02.21  ,6,15:50:00,25.167
06.02.21  ,1,16:00:00,29.667
06.02.21  ,2,16:10:00,31.433
06.02.21  ,3,16:20:00,34.9
06.02.21  ,4,16:30:00,35.767
06.02.21  ,5,16:40:00,38.133
06.02.21  ,6,16:50:00,41.6
06.02.21  ,1,17:00:00,45.167
06.02.21  ,2,17:10:00,46.267
06.02.21  ,3,17:20:00,47.9
06.02.21  ,4,17:30:00,46.6
06.02.21  ,5,17:40:00,49.8
06.02.21  ,6,17:50:00,53.1
06.02.21  ,1,18:00:00,54.733
06.02.21  ,2,18:10:00,58.067
06.02.21  ,3,18:20:00,61.6
06.02.21  ,4,18:30:00,61.9
06.02.21  ,5,18:40:00,62.7
06.02.21  ,6,18:50:00,63.033
06.02.21  ,1,19:00:00,63.6
06.02.21  ,2,19:10:00,61.7
06.02.21  ,3,19:20:00,60.067
06.02.21  ,4,19:30:00,61.7
06.02.21  ,5,19:40:00,63.567
06.02.21  ,6,19:50:00,65.5
06.02.21  ,1,20:00:00,65.633
06.02.21  ,2,20:10:00,66.633
06.02.21  ,3,20:20:00,64.867
06.02.21  ,4,20:30:00,64.933
06.02.21  ,5,20:40:00,66.567
06.02.21  ,6,20:50:00,64.3
06.02.21  ,1,21:00:00,63.3
06.02.21  ,2,21:10:00,60.867
06.02.21  ,3,21:20:00,59.567
06.02.21  ,4,21:30:00,58.6
06.02.21  ,5,21:40:00,57.2
06.02.21  ,6,21:50:00,56.267
06.02.21  ,1,22:00:00,54.767
06.02.21  ,2,22:10:00,53.067
06.02.21  ,3,22:20:00,51.167
06.02.21  ,4,22:30:00,50.867
06.02.21  ,5,22:40:00,49.7
06.02.21  ,6,22:50:00,48.533
06.02.21  ,1,23:00:00,47.2
06.02.21  ,2,23:10:00,46.7
06.02.21  ,3,23:20:00,44.933
06.02.21  ,4,23:30:00,45.667
06.02.21  ,5,23:40:00,45.167
06.02.21  ,6,23:50:00,45.667
07.02.21  ,1,00:00:00,44.667
07.02.21  ,2,00:10:00,42.3
07.02.21  ,3,00:20:00,41.267
07.02.21  ,4,00:30:00,39.967
07.02.21  ,5,00:40:00,39.567
07.02.21  ,6,00:50:00,38.4
07.02.21  ,1,01:00:00,37.9
07.02.21  ,2,01:10:00,37.633
07.02.21  ,3,01:20:00,37.833
07.02.21  ,4,01:30:00,36.9
07.02.21  ,5,01:40:00,36.333
07.02.21  ,6,01:50:00,35.467
07.02.21  ,1,02:00:00,36.167
07.02.21  ,2,02:10:00,35.967
07.02.21  ,3,02:20:00,35.7
07.02.21  ,4,02:30:00,33.9
07.02.21  ,5,02:40:00,34.8
07.02.21  ,6,02:50:00,34.367
07.02.21  ,1,03:00:00,34.233
07.02.21  ,2,03:10:00,33.967
07.02.21  ,3,03:20:00,34.467
07.02.21  ,4,03:30:00,33.133
07.02.21  ,5,03:40:00,33.333
07.02.21  ,6,03:50:00,32.1
07.02.21  ,1,04:00:00,32.667
07.02.21  ,2,04:10:00,32.633
07.02.21  ,3,04:20:00,33.2
07.02.21  ,4,04:30:00,31.4
07.02.21  ,5,04:40:00,33.367
07.02.21  ,6,04:50:00,32.5
07.02.21  ,1,05:00:00,32.1
07.02.21  ,2,05:10:00,33.433
07.02.21  ,3,05:20:00,33.1
07.02.21  ,4,05:30:00,33.233
07.02.21  ,5,05:40:00,32.733
07.02.21  ,6,05:50:00,33.433
07.02.21  ,1,06:00:00,33.567
07.02.21  ,2,06:10:00,34.9
07.02.21  ,3,06:20:00,34.067
07.02.21  ,4,06:30:00,35.233
07.02.21  ,5,06:40:00,35.3
07.02.21  ,6,06:50:00,35.567
07.02.21  ,1,07:00:00,35.767
07.02.21  ,2,07:10:00,36.067
07.02.21  ,3,07:20:00,35.533
07.02.21  ,4,07:30:00,36.5
07.02.21  ,5,07:40:00,35.767
07.02.21  ,6,07:50:00,35.367
07.02.21  ,1,08:00:00,34.7
07.02.21  ,2,08:10:00,35.4
07.02.21  ,3,08:20:00,37.7
07.02.21  ,4,08:30:00,38.467
07.02.21  ,5,08:40:00,31.5
07.02.21  ,6,08:50:00,28.7
07.02.21  ,1,09:00:00,27.867
07.02.21  ,2,09:10:00,27.433
07.02.21  ,3,09:20:00,27.967
07.02.21  ,4,09:30:00,28.133
07.02.21  ,5,09:40:00,27.3
07.02.21  ,6,09:50:00,23.4
07.02.21  ,1,10:00:00,20.067
07.02.21  ,2,10:10:00,19.433
07.02.21  ,3,10:20:00,23.5
07.02.21  ,4,10:30:00,22.567
07.02.21  ,5,10:40:00,24.333
07.02.21  ,6,10:50:00,23.3
07.02.21  ,1,11:00:00,24.067
07.02.21  ,2,11:10:00,30.933
07.02.21  ,3,11:20:00,21.667
07.02.21  ,4,11:30:00,25.933
07.02.21  ,5,11:40:00,28.933
07.02.21  ,6,11:50:00,27.233
07.02.21  ,1,12:00:00,21.2
07.02.21  ,2,12:10:00,21.933
07.02.21  ,3,12:20:00,14.6
07.02.21  ,4,12:30:00,16.467
07.02.21  ,5,12:40:00,17.333
07.02.21  ,6,12:50:00,16.933
07.02.21  ,1,13:00:00,20.267
07.02.21  ,2,13:10:00,15.667
07.02.21  ,3,13:20:00,13.4
07.02.21  ,4,13:30:00,13.133
07.02.21  ,5,13:40:00,25.8
07.02.21  ,6,13:50:00,27.5
07.02.21  ,1,14:00:00,28.7
07.02.21  ,2,14:10:00,25.667
07.02.21  ,3,14:20:00,26.933
07.02.21  ,4,14:30:00,31.6
07.02.21  ,5,14:40:00,28.4
07.02.21  ,6,14:50:00,23.333
07.02.21  ,1,15:00:00,24.233
07.02.21  ,2,15:10:00,33.7
07.02.21  ,3,15:20:00,31.4
07.02.21  ,4,15:30:00,34.133
07.02.21  ,5,15:40:00,36.167
07.02.21  ,6,15:50:00,40.133
07.02.21  ,1,16:00:00,41.967
07.02.21  ,2,16:10:00,42.033
07.02.21  ,3,16:20:00,41.7
07.02.21  ,4,16:30:00,41.867
07.02.21  ,5,16:40:00,42.0
07.02.21  ,6,16:50:00,43.667
07.02.21  ,1,17:00:00,44.133
07.02.21  ,2,17:10:00,44.633
07.02.21  ,3,17:20:00,45.7
07.02.21  ,4,17:30:00,44.567
07.02.21  ,5,17:40:00,46.533
07.02.21  ,6,17:50:00,48.467
07.02.21  ,1,18:00:00,50.5
07.02.21  ,2,18:10:00,54.5
07.02.21  ,3,18:20:00,56.9
07.02.21  ,4,18:30:00,55.8
07.02.21  ,5,18:40:00,56.133
07.02.21  ,6,18:50:00,55.567
07.02.21  ,1,19:00:00,55.9
07.02.21  ,2,19:10:00,53.3
07.02.21  ,3,19:20:00,55.1
07.02.21  ,4,19:30:00,56.933
07.02.21  ,5,19:40:00,61.1
07.02.21  ,6,19:50:00,62.0
07.02.21  ,1,20:00:00,60.567
07.02.21  ,2,20:10:00,61.8
07.02.21  ,3,20:20:00,58.367
07.02.21  ,4,20:30:00,59.167
07.02.21  ,5,20:40:00,63.133
07.02.21  ,6,20:50:00,62.267
07.02.21  ,1,21:00:00,58.733
07.02.21  ,2,21:10:00,58.0
07.02.21  ,3,21:20:00,57.933
07.02.21  ,4,21:30:00,56.9
07.02.21  ,5,21:40:00,57.933
07.02.21  ,6,21:50:00,56.567
07.02.21  ,1,22:00:00,55.9
07.02.21  ,2,22:10:00,55.5
07.02.21  ,3,22:20:00,54.133
07.02.21  ,4,22:30:00,51.833
07.02.21  ,5,22:40:00,52.367
07.02.21  ,6,22:50:00,47.333
07.02.21  ,1,23:00:00,47.1
07.02.21  ,2,23:10:00,46.467
07.02.21  ,3,23:20:00,45.567
07.02.21  ,4,23:30:00,45.7
07.02.21  ,5,23:40:00,43.4
07.02.21  ,6,23:50:00,43.533
08.02.21  ,1,00:00:00,44.1
08.02.21  ,2,00:10:00,41.167
08.02.21  ,3,00:20:00,39.6
08.02.21  ,4,00:30:00,39.8
08.02.21  ,5,00:40:00,39.7
08.02.21  ,6,00:50:00,38.667
08.02.21  ,1,01:00:00,37.767
08.02.21  ,2,01:10:00,36.333
08.02.21  ,3,01:20:00,36.4
08.02.21  ,4,01:30:00,38.0
08.02.21  ,5,01:40:00,36.033
08.02.21  ,6,01:50:00,34.133
08.02.21  ,1,02:00:00,34.6
08.02.21  ,2,02:10:00,34.133
08.02.21  ,3,02:20:00,34.567
08.02.21  ,4,02:30:00,35.233
08.02.21  ,5,02:40:00,33.5
08.02.21  ,6,02:50:00,33.067
08.02.21  ,1,03:00:00,32.533
08.02.21  ,2,03:10:00,32.0
08.02.21  ,3,03:20:00,31.3
08.02.21  ,4,03:30:00,31.633
08.02.21  ,5,03:40:00,30.233
08.02.21  ,6,03:50:00,31.133
08.02.21  ,1,04:00:00,30.933
08.02.21  ,2,04:10:00,31.133
08.02.21  ,3,04:20:00,30.867
08.02.21  ,4,04:30:00,32.4
08.02.21  ,5,04:40:00,32.0
08.02.21  ,6,04:50:00,32.033
08.02.21  ,1,05:00:00,31.267
08.02.21  ,2,05:10:00,31.4
08.02.21  ,3,05:20:00,33.133
08.02.21  ,4,05:30:00,32.567
08.02.21  ,5,05:40:00,32.633
08.02.21  ,6,05:50:00,32.7
08.02.21  ,1,06:00:00,33.2
08.02.21  ,2,06:10:00,35.567
08.02.21  ,3,06:20:00,34.933
08.02.21  ,4,06:30:00,36.467
08.02.21  ,5,06:40:00,35.833
08.02.21  ,6,06:50:00,37.8
08.02.21  ,1,07:00:00,40.067
08.02.21  ,2,07:10:00,40.833
08.02.21  ,3,07:20:00,42.667
08.02.21  ,4,07:30:00,42.233
08.02.21  ,5,07:40:00,43.533
08.02.21  ,6,07:50:00,44.233
08.02.21  ,1,08:00:00,43.833
08.02.21  ,2,08:10:00,44.367
08.02.21  ,3,08:20:00,43.833
08.02.21  ,4,08:30:00,44.267
08.02.21  ,5,08:40:00,43.533
08.02.21  ,6,08:50:00,43.967
08.02.21  ,1,09:00:00,44.433
08.02.21  ,2,09:10:00,42.367
08.02.21  ,3,09:20:00,42.3
08.02.21  ,4,09:30:00,44.1
08.02.21  ,5,09:40:00,39.333
08.02.21  ,6,09:50:00,43.2
08.02.21  ,1,10:00:00,38.833
08.02.21  ,2,10:10:00,36.433
08.02.21  ,3,10:20:00,35.833
08.02.21  ,4,10:30:00,39.467
08.02.21  ,5,10:40:00,41.533
08.02.21  ,6,10:50:00,41.7
08.02.21  ,1,11:00:00,45.3
08.02.21  ,2,11:10:00,41.033
08.02.21  ,3,11:20:00,43.533
08.02.21  ,4,11:30:00,43.867
08.02.21  ,5,11:40:00,47.1
08.02.21  ,6,11:50:00,44.967
08.02.21  ,1,12:00:00,44.367
08.02.21  ,2,12:10:00,40.733
08.02.21  ,3,12:20:00,43.633
08.02.21  ,4,12:30:00,42.233
08.02.21  ,5,12:40:00,35.433
08.02.21  ,6,12:50:00,37.1
08.02.21  ,1,13:00:00,30.867
08.02.21  ,2,13:10:00,36.667
08.02.21  ,3,13:20:00,37.167
08.02.21  ,4,13:30:00,32.2
08.02.21  ,5,13:40:00,35.967
08.02.21  ,6,13:50:00,42.733
08.02.21  ,1,14:00:00,44.167
08.02.21  ,2,14:10:00,40.067
